fileId_EUReg,fileId_EPRTR_LCP,Parent_Installation_INSPIRE_ID,Installation_Part_INSPIRE_ID,ProductionInstallationPart_thematicId,ProductionInstallationPart_thematicIdScheme,nameOfFeature,installationPartName_confidentialityReasonCode,installationPartName_confidentialityReasonName,plantType,pointGeometryLat,pointGeometryLon,dateOfStartOfOperation,publicDisclosure,combustionPlantCategory,totalRatedThermalInput,withinRefinery,untreatedMunicipalWaste,heatReleaseHazardousWaste,totalNominalCapacityAnyWasteType,permittedCapacityHazardous,permittedCapacityNonHazardous,confidentialityReasonCode,confidentialityReasonName,publicDisclosureURL
6885,,"AT.CAED/9008391206613.INSTALLATION","AT.CAED/9008390651063.PART","9008392105267","GLN","Zement Peggau",,,"co-WI","47.212778","15.345833",,"Dieser Bericht wird jährlich erstellt und auf der Homepage des BMK (siehe Link) veröffentlicht.",,,,0,0,5.45,1.27,5.45,,,"https://www.bmk.gv.at/themen/klima_umwelt/abfall/Kreislaufwirtschaft/verwertung/thermisch/bericht.html"
6885,5893,"AT.CAED/9008391206705.INSTALLATION","AT.CAED/9008390934579.PART","AT0082","PlantID","Kessel 1-3",,,"LCP","47.048417","15.437056","09/01/63 00:00:00",,"Boiler",272.04,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391206743.INSTALLATION","AT.CAED/9008391128281.PART","AT0083","PlantID","Gasturbine + Abhitzekessel",,,"LCP","47.017778","15.47275","09/01/96 00:00:00",,"Boiler",74.5,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391210597.INSTALLATION","AT.CAED/9008391210597.PART","AT0104","PlantID","Heißwasserkessel 1/2",,,"LCP","48.181139","16.399167","04/01/15 00:00:00",,"Boiler",340,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391228912.INSTALLATION","AT.CAED/9008390380833.PART","AT0005","PlantID","Compressor 500",,,"LCP","48.316222","16.875083","01/01/87 00:00:00",,"GasTurbine",62,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391228912.INSTALLATION","AT.CAED/9008390381229.PART","AT0006","PlantID","Compressor 600",,,"LCP","48.316222","16.875083","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391228912.INSTALLATION","AT.CAED/9008390381526.PART","AT0007","PlantID","Compressor 700",,,"LCP","48.316222","16.875083","03/01/03 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391228912.INSTALLATION","AT.CAED/9008391030522.PART","AT0094","PlantID","Compressor 800",,,"LCP","48.316222","16.875083","01/01/13 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391231608.INSTALLATION","AT.CAED/9008390404225.PART","AT0027","PlantID","GuD / Kessel 7",,,"LCP","47.416889","15.277139","01/29/15 00:00:00",,"Boiler",114.3,0,0,0,,,,,,
6885,,"AT.CAED/9008391231608.INSTALLATION","AT.CAED/9008392043781.PART","9008392043774","GLN","Kessel 9 - Wirbelschicht Kessel ",,,"WI","47.416889","15.277139","10/03/23 00:00:00","Dieser Bericht wird jährlich erstellt und auf der Homepage des BMK (siehe Link) veröffentlicht.",,,,0,0,31.5,9.4,31.5,,,"https://www.bmk.gv.at/themen/klima_umwelt/abfall/Kreislaufwirtschaft/verwertung/thermisch/bericht.html"
6885,5893,"AT.CAED/9008391233602.INSTALLATION","AT.CAED/9008390384954.PART","AT0072","PlantID","Compressor 400",,,"LCP","46.674444","14.757028","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391233602.INSTALLATION","AT.CAED/9008390384978.PART","AT0073","PlantID","Compressor 500",,,"LCP","46.674444","14.757028","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391233602.INSTALLATION","AT.CAED/9008391030508.PART","AT0095","PlantID","Compressor 600",,,"LCP","46.674444","14.757028","01/01/13 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391257066.INSTALLATION","AT.CAED/9008390394236.PART","AT0088","PlantID","Blockkessel 04",,,"LCP","48.269583","14.36025","12/18/85 00:00:00",,"Boiler",90,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391257066.INSTALLATION","AT.CAED/9008390511381.PART","AT0089","PlantID","Blockkessel 05",,,"LCP","48.269583","14.36025","12/18/85 00:00:00",,"Boiler",90,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391257066.INSTALLATION","AT.CAED/9008390393697.PART","AT0087","PlantID","Blockkessel 03",,,"LCP","48.269583","14.36025","01/15/02 00:00:00",,"Boiler",108,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391257066.INSTALLATION","AT.CAED/9008390396933.PART","AT0091","PlantID","Gas- und Dampfturbine",,,"LCP","48.269583","14.36025","03/21/95 00:00:00",,"Boiler",125,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391257066.INSTALLATION","AT.CAED/9008390925799.PART","AT0085","PlantID","Blockkessel 07",,,"LCP","48.269583","14.36025","04/12/10 00:00:00",,"Boiler",385,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391260813.INSTALLATION","AT.CAED/9008391260813.PART","AT0066","PlantID","Heißwasserkessel 1/2",,,"LCP","48.140556","16.368639","01/01/96 00:00:00",,"Boiler",341,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391270607.INSTALLATION","AT.CAED/9008390390474.PART","AT0079","PlantID","Laugenkessel",,,"LCP","47.134111","15.334056","10/01/78 00:00:00",,"Boiler",127,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391270607.INSTALLATION","AT.CAED/9008390375129.PART","AT0078","PlantID","Kessel 11",,,"LCP","47.134111","15.334056","10/01/87 00:00:00",,"Boiler",133.3,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391270607.INSTALLATION","AT.CAED/9008390375792.PART","AT0077","PlantID","GuD-Anlage",,,"LCP","47.134111","15.334056","07/01/07 00:00:00",,"Boiler",190,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391274308.INSTALLATION","AT.CAED/9008390381830.PART","AT0008","PlantID","Compressor 400",,,"LCP","47.340417","16.020417","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391274308.INSTALLATION","AT.CAED/9008390381847.PART","AT0009","PlantID","Compressor 500",,,"LCP","47.340417","16.020417","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391274308.INSTALLATION","AT.CAED/9008390381854.PART","AT0010","PlantID","Compressor 600",,,"LCP","47.340417","16.020417","01/01/97 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391292319.INSTALLATION","AT.CAED/9008390225462.PART","AT0025","PlantID","Gaskessel",,,"LCP","48.183917","14.257667","10/07/74 00:00:00",,"Boiler",66,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391292319.INSTALLATION","AT.CAED/9008390225387.PART","AT0026","PlantID","Sodakessel 3",,,"LCP","48.183917","14.257667","09/15/73 00:00:00",,"Boiler",98,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391479505.INSTALLATION","AT.CAED/9008390491737.PART","AT0069","PlantID","Compressor 100",,,"LCP","47.873944","16.323222","08/01/08 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391479505.INSTALLATION","AT.CAED/9008390491744.PART","AT0070","PlantID","Compressor 200",,,"LCP","47.873944","16.323222","08/01/08 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6885,5893,"AT.CAED/9008391479505.INSTALLATION","AT.CAED/9008390492307.PART","AT0071","PlantID","Compressor 300",,,"LCP","47.873944","16.323222","08/01/08 00:00:00",,"GasTurbine",61.9,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK470560106.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0033.NEIS.PART","33","National identifier","SLOVENSKÉ ELEKTRÁRNE, a.s. ENO B-Bl.1,2",,,"LCP","48.694139","18.532284","10/22/64 00:00:00",,"Boiler",632,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK470560106.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0034.NEIS.PART","34","National identifier","SLOVENSKÉ ELEKTRÁRNE, a.s. ENO fluidný kotol",,,"LCP","48.697825","18.532325","10/01/96 00:00:00",,"Boiler",110,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK470900109.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0050.NEIS.PART","50","National identifier","Stredoslovenská energetika - Project Development, s.r.o. - DANTE - Špičková elektráreň",,,"LCP","48.296138","19.667427","11/05/10 00:00:00",,"GasTurbine",125.5,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570115718.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0057.NEIS.PART","57","National identifier","Ferroenergy s.r.o. - kotolňa teplárne - K1-5",,,"LCP","48.6163","21.194278","06/01/68 00:00:00",,"Boiler",554.1,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570115718.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0075.NEIS.PART","75","National identifier","Ferroenergy s.r.o. - kotolňa teplárne - Parný granulačný kotol PK6",,,"LCP","48.616556","21.195202","09/27/18 00:00:00",,"Boiler",254,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570115718.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK1003.NEIS.PART","1003","National identifier","Ferroenergy s.r.o. - kotolňa teplárne - Parný granulačný kotol K7",,,"LCP","48.616824","21.195693","02/23/17 00:00:00",,"Boiler",254,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570240206.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0008.NEIS.PART","8","National identifier","CHEMES, a.s. HUMENNÉ TEPLÁREŇ K4+K8",,,"LCP","48.926269","21.895577","01/02/69 00:00:00",,"Boiler",119,0,0,0,,,,,,
6345,5842,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570470206.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SK0001.NEIS.PART","1","National identifier","BUKÓZA ENERGO, a.s. - Energetický celok K1+ K2",,,"LCP","48.858394","21.736223","12/15/83 00:00:00",,"Boiler",220,0,0,0,,,,,,
6345,,"https://data.gov.sk/set/data/so/b765d2ca-3402-442b-a6ea-fad0feff4f2f/SK570520105.IPKZ.INSTALLATION","https://data.gov.sk/set/data/so/9a2cec83-db6d-456c-b901-18680919f729/SKW006.NEIS.PART","W6","National identifier","Chemko a.s. - Výrobňa DASTIB 845 - Spaľovňa kvapalných organických odpadov",,,"WI","48.87707532","21.80686869","08/05/93 00:00:00",,,,,0,1,0.00016164,0.00016164,0.00016164,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00051","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01575","06-09-100-0001-0002-0001-0003","XXX","Block 3",,,"LCP","48.767055996527965","11.579212931100288","10/22/74 00:00:00",,"Boiler",1014,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00463","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01578","06-09-271-0250-0001-0004-0002","XXX","Feuerungsanlagen Großraumwasserkessel 3-5 (für PM 11)",,,"LCP","48.7974904885365","12.865928455535094","01/01/82 00:00:00",,"Boiler",69.3,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00463","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01577","06-09-271-0250-0001-0004-0003","XXX","Dampfkessel (K6 - K8, für PM 1)",,,"LCP","48.7974904885365","12.865928455535094","12/01/07 00:00:00",,"Boiler",109.2,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00903","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01579","06-09-500-0112-0001-0001-0003","XXX","HKW Kessel 3 - 6",,,"LCP","49.59251892469603","11.002113106236434","02/15/67 00:00:00",,"Others",155,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00914","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01580","06-09-500-0354-0002-0001-0001","XXX","Gasturbine 1",,,"LCP","49.43875040858933","11.060789563726361","05/03/05 00:00:00",,"GasTurbine",182,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00914","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01581","06-09-500-0354-0002-0001-0002","XXX","Gasturbine 2",,,"LCP","49.43875040858933","11.060789563726361","05/03/05 00:00:00",,"GasTurbine",182,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00914","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A17641","06-09-500-0354-0002-0001-0003","XXX","HDK 3",,,"LCP","49.43875040858933","11.060789563726361","02/01/82 00:00:00",,"Boiler",114.5,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00914","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01583","06-09-500-0354-0002-0001-0005","XXX","Kessel 4 + SD-Kessel 1 + SD-Kessel 2",,,"LCP","49.43875040858933","11.060789563726361","04/01/88 00:00:00",,"Boiler",101.5,0,0,0,,,,,,
6873,,"https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01111","https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01111g",,,"Reststoffverbrennungsanlage",,,"WI","49.9881697466161","9.155849276374886","01/01/00 00:00:00","Veröffentlichung in der lokalen Presse",,,,0,0,10,0,10,,,
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_79",,,"Verbrennungsstraße 2",,,"WI","50.07024606577734","8.520796182690624","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_80",,,"Verbrennungsstraße 3",,,"WI","50.07024606577734","8.520796182690624","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000035_153_81",,,"Verbrennungsstraße 4",,,"WI","50.07024606577734","8.520796182690624","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_152",,,"Linie 11",,,"WI","50.1615459078432","8.635373723430638","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_153",,,"Linie 12",,,"WI","50.1615459078432","8.635373723430638","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_154",,,"Linie 13",,,"WI","50.1615459078432","8.635373723430638","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112_308_155",,,"Linie 14",,,"WI","50.1615459078432","8.635373723430638","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000163_1_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000163_1_156",,,"Drehrohrofen Str.1 (E 330)",,,"WI","50.086729227020946","8.522295313996404","01/01/00 00:00:00","Betreiberpflicht",,,,0,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50003355_1656_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50003355_1656_412",,,"Abfallverbrennungslinie-1",,,"WI","50.89356824636106","10.000365631869384","01/01/00 00:00:00","Betreiberpflicht",,,,1,0,0,0,0,,,"Betreiberpflicht"
6873,,"https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50003355_1656_0","https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50003355_1656_413",,,"Abfallverbrennungslinie-2",,,"WI","50.89356824636106","10.000365631869384","01/01/00 00:00:00","Betreiberpflicht",,,,1,0,0,0,0,,,"Betreiberpflicht"
6873,5894,"https://registry.gdi-de.org/id/de.ni.mu/09281566110-0015","https://registry.gdi-de.org/id/de.ni.mu/09281566110-0015g","03-09-09281566110-0015","XXX","Kohlekraftwerk 1.918 MW",,,"LCP","53.56526707793358","8.145959423166131","09/24/76 00:00:00",,"Boiler",1918,0,0,0,,,,,,
6873,,"https://registry.gdi-de.org/id/de.ni.mu/10000167470-0644","https://registry.gdi-de.org/id/de.ni.mu/10000167470-0644g",,,"Dummy für EU-Reg (einmalig für Stilllegung)",,,"WI","52.643591157646625","6.743193082396182","01/01/00 00:00:00",,,,,0,0,27.36,0,27.36,,,
6873,,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-113000-100-9962178-0001","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-113000-100-9962178-0001g","-","-","energetische Verwertungsanlage",,,"WI","51.49769","6.96823","01/01/00 00:00:00",,,,,0,0,0,0,0,,,
6873,,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-513000-500-0342658-A001","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-513000-500-0342658-A001g","-","-","Altkraftwerk Scholven 17BV",,,"co-WI","51.60026","7.00685","01/31/68 00:00:00",,,,,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-566028-500-0338944-0002","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-566028-500-0338944-0002g","-","-","Hilfskessel Block B",,,"LCP","52.28579","7.74601","04/10/87 00:00:00",,"Boiler",76,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-913000-900-0888950-0010","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-913000-900-0888950-0010g","-","-","K 11 + GT / K 12 / K 13 / 14. Gesamt-FWL: 200 MW",,,"LCP","51.51959","7.47669","12/31/85 00:00:00",,"Boiler",200,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-915000-900-0079017-0002","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-915000-900-0079017-0002g","-","-","Kraftwerk Westfalen, Steinkohledoppelblockanlage D/E einschl. 3 Hilfskessel mit je 50MW FWL",,,"LCP","51.6803","7.97014","12/30/13 00:00:00",,"Boiler",4050,1,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-112000-100-0365906-0106-0020g","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-112000-100-0365906-0106-0020","-","-","Block 9 (980,6 MW, Steinkohle Staubfeuerung, Quelle 1/alt 10 (300m))",,,"LCP","51.52863","6.7144","06/05/88 00:00:00",,"Boiler",981,1,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0010g","https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0010","-","-","Feuerung Block A",,,"LCP","51.03765","6.61229","09/30/72 00:00:00",,"Boiler",855,0,0,0,,,,,,
6873,5866,"https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000485_3326_0","https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000485_3326_0G","07-05-8449383-0010","XXX","Gasturbinen-/Verdichteranlage",,,"LCP","49.37684983352045","7.567118006659338","01/01/84 00:00:00",,"GasTurbine",160.1,0,0,0,,,,,,
6873,5894,"https://registry.gdi-de.org/id/de.sl.inspire.pf/0073468-IE-V","https://registry.gdi-de.org/id/de.sl.inspire.pf/0073468-IE-1","06-10-00073468/1","XXX","GUD 1",,,"LCP","49.46411098996033","7.148804372582046","01/21/14 00:00:00",,"GasTurbine",61.6,0,0,0,,,,,,
6873,,"https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102708","https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102708g7d","-","-","Kraftwerk Deuben",,,"co-WI","51.11207","12.07678","01/01/00 00:00:00",,,,,0,0,16,0,16,,,
6873,5894,"https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/7501287491_550_0","https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/7501287491_550_0","16-91-07229228400-0010","XXX","Heizkraftwerk Eisenach",,,"LCP","50.98296418035891","10.283056906625747","03/01/93 00:00:00",,"Others",115,0,0,0,,,,,,
5836,,"IT.CAED/090102004.INSTALLATION","IT.CAED/090102004.PART",,,"POLAR SRL",,,"co-WI","39.421197","8.66646","06/09/10 00:00:00","consultabili su richiesta",,,,0,0,0.51,0,0,,,
5836,,"IT.CAED/138812003.INSTALLATION","IT.CAED/138812003.PART","SED_0016614",,"A.S.R.A.B. SPA",,,"co-WI","45.380507","8.124052","09/28/10 00:00:00","consultabili su richiesta",,,,0,0,0,0,0,,,
5836,,"IT.CAED/150672004.INSTALLATION","IT.CAED/150672004.PART",,,"SRT S.P.A.",,,"co-WI","44.7888","8.7485","01/01/00 00:00:00","consultabili su richiesta",,,,0,0,0,0,0,,,
5836,,"IT.CAED/150722001.INSTALLATION","IT.CAED/150722001.PART",,,"BIOLAND S.R.L.",,,"co-WI","44.8484","8.6289","01/01/00 00:00:00","consultabili su richiesta",,,,0,0,0,0,0,,,
5836,,"IT.CAED/260102016.INSTALLATION","IT.CAED/260102016.PART",,,"C.O.I.M. - Chimica Organica Industriale Milanese S.r.l.",,,"WI","45.2569","10.0383","04/21/91 00:00:00",,,,,0,0,0.6,0.6,0,,,
5836,,"IT.CAED/260122009.INSTALLATION","IT.CAED/260122009.PART",,,"Linea Ambiente S.r.l.",,,"co-WI","45.32237","9.741487","01/30/09 00:00:00",,,,,0,0,0.75,0,0,,,
5836,,"IT.CAED/260303788.INSTALLATION","IT.CAED/260303788.PART",,,"Linea Ambiente S.r.l.",,,"co-WI","45.14316","10.145105","05/06/00 00:00:00",,,,,0,0,0,0,0,,,
5836,,"IT.CAED/280743001.INSTALLATION","IT.CAED/280743001.PART",,,"GREEN UP",,,"co-WI","45.614585","8.456721","01/01/00 00:00:00","consultabili su richiesta",,,,0,0,0.11,0,0,,,
5836,,"IT.CAED/330303013.INSTALLATION","IT.CAED/330303013.PART",,,"SNAIDERO RINO S.P.A.",,,"co-WI","46.185741","13.056242","05/06/98 00:00:00","consultabili su richiesta",,,,0,0,0.764,0,0.76,,,
5836,,"IT.CAED/330703005.INSTALLATION","IT.CAED/330703005.PART",,,"JULIA ARREDA SRL",,,"co-WI","45.912951","12.55282","05/14/98 00:00:00","consultabili su richiesta",,,,0,0,0,0,0,,,
5836,,"IT.CAED/330803017.INSTALLATION","IT.CAED/330803017.PART",,,"MOBILIFICIO SANTA LUCIA SPA -VIA MANIN PRATA di PORDENONE",,,"co-WI","45.890771","12.593463","12/24/98 00:00:00","consultabili su richiesta",,,,0,0,0.66,0,0.66,,,
5836,,"IT.CAED/330873002.INSTALLATION","IT.CAED/330873002.PART",,,"MESON'S CUCINE S.R.L.",,,"co-WI","45.854721","12.625115","05/14/98 00:00:00","consultabili su richiesta",,,,0,0,0.6840000000000001,0,0.68,,,
5836,,"IT.CAED/330873003.INSTALLATION","IT.CAED/330873003.PART",,,"MOBILIFICIO SAN GIACOMO S.P.A.",,,"co-WI","45.875666","12.619101","05/14/98 00:00:00","consultabili su richiesta",,,,0,0,0.31,0,0.31,,,
5836,,"IT.CAED/330902001.INSTALLATION","IT.CAED/330902001.PART","PN/AIA/9",,"BUZZI UNICEM S.P.A.",,,"co-WI","46.174367","12.884874","12/15/00 00:00:00","consultabili su richiesta",,,,0,0,2.5,0,2.5,,,
5836,,"IT.CAED/340773001.INSTALLATION","IT.CAED/340773001.PART",,,"FOGAL REFRIGERATION SRL",,,"co-WI","45.822048","13.475713","05/18/98 00:00:00","consultabili su richiesta",,,,0,0,0,0,0,,,
5836,,"IT.CAED/401282001.INSTALLATION","IT.CAED/401282001.PART","63",,"HERAMBIENTE FORNO FANGHI IDAR",,,"WI","44.5536","11.36104","07/02/05 00:00:00","consultabili",,,,0,0,0,0,0,,,"http://ha.gruppohera.it/impianti/termovalorizzatori/bologna"
5836,,"IT.CAED/450102004.INSTALLATION","IT.CAED/450102004.PART",,,"Frebenius Kabi Antinfective S.r.l.",,,"WI","45.060777","11.926572","12/31/10 00:00:00",,,,,0,0,0,0,0,,,
5836,,"IT.CAED/561212004.INSTALLATION","IT.CAED/561212004.PART",,,"GEOFOR SPA",,,"WI","43.6692996","10.431819","02/16/11 00:00:00","consultabili su richiesta",,,,0,0,8,0.74,7.42,,,
5836,,"IT.CAED/591002049.INSTALLATION","IT.CAED/591002049.PART",,,"GIDA SPA",,,"WI","43.8488","11.1175","07/06/15 00:00:00","consultabili su richiesta",,,,0,0,1.27,0,1,,,
5804,1265,"LV.LVGMC.PRTR/048316.Installation","LV.LVGMC.PRTR/048316.A1.InstallationPart",,,"SIA “Cēsu siltumtīkli”, sadedzināšanas iekārta",,,"LCP","57.32389","25.307222","07/07/11 00:00:00",,"Boiler",56.24,0,0,0,,,,,,
5822,,"NL.RIVM/000000148.INSTALLATION","NL.RIVM/000148001.PART","001","National Identifier","ENCI BV (Maastricht)",,,"WI","50.81815","5.68909",,,,,,0,0,,,,,,
